datum_zobrazeni;datum;body;incidence14_100;incidence14_100_body;incidence_65_14_100;incidence_65_14_100_body;incidence_65_roste;incidence_65_roste_body;simple_r;simple_r_body;pozit_perc_test;pozit_perc_test_body;pozit_perc_test_roste;pozit_perc_test_roste_body;podil_zachycen_hosp;podil_zachycen_hosp_body;podil_zachycen_hosp_roste;podil_zachycen_hosp_roste_body
2020-10-01;2020-09-30;52;278.101455400000;13;145.100228400000;10;1;2;1.017275747508;10;0.152988318527;15;1;2;;;;
2020-10-02;2020-10-01;52;281.636167900000;13;155.467881300000;10;1;2;1.061390631255;10;0.157639666603;15;1;2;;;;
2020-10-03;2020-10-02;52;297.411458900000;13;170.620604800000;10;1;2;1.094668757350;10;0.163739775425;15;1;2;;;;
2020-10-04;2020-10-03;52;302.171164400000;13;181.551207200000;10;1;2;1.146486701071;10;0.167603277007;15;1;2;;;;
2020-10-05;2020-10-04;57;310.185049600000;13;189.244850100000;10;1;2;1.216133424098;15;0.174927541908;15;1;2;;;;
2020-10-06;2020-10-05;57;325.539541600000;13;208.760432100000;10;1;2;1.286675375571;15;0.182728073837;15;1;2;;;;
2020-10-07;2020-10-06;62;344.905651600000;13;225.179791900000;10;1;2;1.395322519803;15;0.193681822148;20;1;2;;;;
2020-10-08;2020-10-07;70;373.239458300000;13;248.260720600000;13;1;2;1.468457176962;20;0.206966747701;20;1;2;;;;
2020-10-09;2020-10-08;70;396.504973500000;13;267.401002900000;13;1;2;1.529085872576;20;0.217153628652;20;1;2;;;;
2020-10-10;2020-10-09;80;449.544363400000;13;304.461843700000;13;1;2;1.753092639238;25;0.246117939207;25;1;2;;;;
2020-10-11;2020-10-10;80;474.371510800000;13;323.273738800000;13;1;2;1.695568302959;25;0.255363231853;25;1;2;;;;
2020-10-12;2020-10-11;78;491.203475100000;16;339.646186200000;13;1;2;1.561863566729;20;0.257675096263;25;1;2;;;;
2020-10-13;2020-10-12;78;519.481175200000;16;364.462875800000;13;1;2;1.457242724760;20;0.259480662343;25;1;2;;;;
2020-10-14;2020-10-13;83;578.963467000000;16;406.543349400000;13;1;2;1.499094202898;20;0.272302851227;30;1;2;;;;
2020-10-15;2020-10-14;83;640.858340400000;16;447.357186700000;13;1;2;1.402630990772;20;0.281935922778;30;1;2;;;;
2020-10-16;2020-10-15;86;699.040830500000;16;483.198303600000;16;1;2;1.444836980928;20;0.292512471133;30;1;2;;;;
2020-10-17;2020-10-16;86;767.387956800000;16;527.577487600000;16;1;2;1.463910685437;20;0.289994628141;30;1;2;;;;
2020-10-18;2020-10-17;86;824.981328200000;16;566.092614500000;16;1;2;1.529034417359;20;0.295879321045;30;1;2;;;;
2020-10-19;2020-10-18;86;855.073140000000;16;589.783405100000;16;1;2;1.429431017119;20;0.298207926720;30;1;2;;;;
2020-10-20;2020-10-19;81;901.445201800000;16;621.824613000000;16;1;2;1.378269480297;15;0.304845628662;30;1;2;;;;
2020-10-21;2020-10-20;85;971.830866000000;20;673.569052700000;16;1;2;1.330466855923;15;0.310385667739;30;1;2;;;;
2020-10-22;2020-10-21;85;1061.928630700000;20;736.853956800000;16;1;2;1.372214011232;15;0.321750862909;30;1;2;;;;
2020-10-23;2020-10-22;85;1143.853541700000;20;795.306877800000;16;1;2;1.350990478275;15;0.327356143010;30;1;2;;;;
2020-10-24;2020-10-23;85;1205.851277000000;20;845.925418500000;16;1;2;1.377459182415;15;0.336781183522;30;1;2;;;;
2020-10-25;2020-10-24;85;1279.135779600000;20;901.000642700000;16;1;2;1.353813629306;15;0.339392333363;30;1;2;;;;
2020-10-26;2020-10-25;85;1318.372958700000;20;932.478901100000;16;1;2;1.311523665643;15;0.342885878439;30;1;2;;;;
2020-10-27;2020-10-26;89;1374.142867200000;20;979.485182700000;20;1;2;1.240848448293;15;0.347115539129;30;1;2;;;;
2020-10-28;2020-10-27;89;1442.798579600000;20;1037.797366300000;20;1;2;1.216312918556;15;0.353833705817;30;1;2;;;;
2020-10-29;2020-10-28;84;1474.891525000000;20;1075.421156500000;20;1;2;1.126368146481;10;0.352301994848;30;1;2;;;;
2020-10-30;2020-10-29;84;1506.002605700000;20;1114.921445000000;20;1;2;1.061231212180;10;0.353625816103;30;1;2;;;;
2020-10-31;2020-10-30;84;1529.370982900000;20;1156.908093800000;20;1;2;1.013454618864;10;0.346071808014;30;1;2;;;;
2020-11-01;2020-10-31;79;1554.749844700000;20;1187.635752900000;20;1;2;0.975602981343;5;0.346725896676;30;1;2;;;;
2020-11-02;2020-11-01;79;1568.701672900000;20;1202.600826500000;20;1;2;0.927424099461;5;0.345353985044;30;1;2;;;;
2020-11-03;2020-11-02;77;1579.567641000000;20;1227.089128900000;20;1;2;0.936690467811;5;0.344053471431;30;0;0;;;;
2020-11-04;2020-11-03;77;1580.549505600000;20;1247.167660400000;20;1;2;0.907468932139;5;0.334711392093;30;0;0;;;;
2020-11-05;2020-11-04;77;1587.600228500000;20;1274.236147900000;20;1;2;0.957160600876;5;0.340574030219;30;0;0;;;;
2020-11-06;2020-11-05;77;1578.987873400000;20;1297.551638800000;20;1;2;0.971208598272;5;0.340519249326;30;0;0;;;;
2020-11-07;2020-11-06;77;1544.370133300000;20;1300.882423300000;20;1;2;0.955294624582;5;0.340297438346;30;0;0;;;;
2020-11-08;2020-11-07;77;1499.933747500000;20;1285.964262000000;20;1;2;0.922340451317;5;0.337971001620;30;0;0;;;;
2020-11-09;2020-11-08;75;1465.418869500000;20;1263.774670000000;20;0;0;0.926853986673;5;0.334750163568;30;0;0;;;;
2020-11-10;2020-11-09;75;1425.919859800000;20;1238.676505700000;20;0;0;0.856609455720;5;0.324265833754;30;0;0;;;;
2020-11-11;2020-11-10;75;1364.109146300000;20;1207.198247300000;20;0;0;0.817635490845;5;0.319054927456;30;0;0;;;;
2020-11-12;2020-11-11;70;1326.181119900000;20;1201.709489900000;20;0;0;0.753458126597;0;0.304199147119;30;0;0;;;;
2020-11-13;2020-11-12;70;1277.770520200000;20;1183.413631800000;20;0;0;0.719719864399;0;0.294650830025;30;0;0;;;;
2020-11-14;2020-11-13;70;1219.372955000000;20;1151.184774000000;20;0;0;0.691419277240;0;0.285815178087;30;0;0;;;;
2020-11-15;2020-11-14;70;1151.755213800000;20;1106.430290400000;20;0;0;0.672573707001;0;0.280441441119;30;0;0;;;;
2020-11-16;2020-11-15;70;1108.179128300000;20;1071.433597700000;20;0;0;0.677392850206;0;0.277523441133;30;0;0;;;;
2020-11-17;2020-11-16;70;1072.411204100000;20;1048.446493900000;20;0;0;0.743493805604;0;0.280834652395;30;0;0;;;;
2020-11-18;2020-11-17;70;999.061243900000;20;986.428226200000;20;0;0;0.728434504792;0;0.281259251949;30;0;0;;;;
2020-11-19;2020-11-18;62;903.577250600000;16;914.652167500000;16;0;0;0.721390871172;0;0.272702137199;30;0;0;;;;
2020-11-20;2020-11-19;62;840.326469000000;16;857.372058000000;16;0;0;0.745590922612;0;0.269227818187;30;0;0;;;;
2020-11-21;2020-11-20;62;786.669907100000;16;803.657295100000;16;0;0;0.739656845448;0;0.266932492876;30;0;0;;;;
2020-11-22;2020-11-21;62;744.309463500000;16;766.737191700000;16;0;0;0.727667188548;0;0.262218711715;30;0;0;;;;
2020-11-23;2020-11-22;57;724.672171700000;16;749.754882400000;16;0;0;0.805814536340;5;0.228185347366;20;0;0;;;;
2020-11-24;2020-11-23;57;709.065200300000;16;742.014327000000;16;0;0;0.852684076398;5;0.224564467473;20;0;0;;;;
2020-11-25;2020-11-24;57;679.188463600000;16;715.837176200000;16;0;0;0.932827951779;5;0.224869469634;20;0;0;;;;
2020-11-26;2020-11-25;57;641.858907100000;16;670.566655500000;16;0;0;0.958496079191;5;0.223111357879;20;0;0;;;;
2020-11-27;2020-11-26;57;606.090982900000;16;634.209501600000;16;0;0;0.913690293231;5;0.215452634630;20;0;0;;;;
2020-11-28;2020-11-27;57;579.010222500000;16;597.477048000000;16;0;0;0.882682259268;5;0.209210264424;20;0;0;;;;
2020-11-29;2020-11-28;57;564.712403900000;16;578.055291000000;16;0;0;0.895201979625;5;0.208778030938;20;0;0;;;;
2020-11-30;2020-11-29;57;557.072562300000;16;574.020819700000;16;0;0;0.837742881583;5;0.206726274840;20;0;0;;;;
2020-12-01;2020-11-30;57;539.847852100000;16;552.675651900000;16;0;0;0.827884406009;5;0.202776423259;20;0;0;;;;
2020-12-02;2020-12-01;57;548.581771400000;16;558.117496900000;16;0;0;0.872401264885;5;0.199561369757;20;0;0;;;;
2020-12-03;2020-12-02;57;539.670181300000;16;547.046157100000;16;0;0;0.900810429880;5;0.197358263339;20;0;0;;;;
2020-12-04;2020-12-03;57;522.408066800000;16;526.686150900000;16;0;0;0.938397472716;5;0.201106315538;20;0;0;;;;
2020-12-05;2020-12-04;57;512.486558900000;16;515.614811200000;16;0;0;0.963677473469;5;0.204363360762;20;0;0;;;;
2020-12-06;2020-12-05;62;513.618041000000;16;514.864211800000;16;0;0;1.017133839332;10;0.208285243833;20;0;0;;;;
2020-12-07;2020-12-06;64;509.905657700000;16;510.876653000000;16;0;0;1.045309065669;10;0.208482984041;20;1;2;;;;
2020-12-08;2020-12-07;64;508.708718000000;16;502.995360300000;16;0;0;1.086915705065;10;0.212762536274;20;1;2;;;;
2020-12-09;2020-12-08;64;508.652611500000;16;497.178215700000;16;0;0;1.088829380260;10;0.213588881551;20;1;2;;;;
2020-12-10;2020-12-09;64;522.538982100000;16;504.215084200000;16;0;0;1.147209082308;10;0.222346909586;20;1;2;;;;
2020-12-11;2020-12-10;64;539.586021500000;16;507.264393900000;16;0;0;1.165977096416;10;0.223556159959;20;1;2;;;;
2020-12-12;2020-12-11;69;555.922378000000;16;513.879050300000;16;0;0;1.218275047956;15;0.224906189772;20;1;2;;;;
2020-12-13;2020-12-12;71;565.161256200000;16;519.508545100000;16;1;2;1.200849318026;15;0.222603219501;20;1;2;;;;
2020-12-14;2020-12-13;71;573.801664600000;16;524.246703200000;16;1;2;1.203499402712;15;0.224813934867;20;1;2;;;;
2020-12-15;2020-12-14;66;588.800815100000;16;532.362558200000;16;1;2;1.160448622793;10;0.225803138740;20;1;2;;;;
2020-12-16;2020-12-15;66;614.310592100000;16;544.794359200000;16;1;2;1.179609035896;10;0.229480107245;20;1;2;;;;
2020-12-17;2020-12-16;71;648.881576700000;16;565.013628000000;16;1;2;1.183224829674;10;0.230579043954;25;1;2;;;;
2020-12-18;2020-12-17;76;676.841339700000;16;580.916950800000;16;1;2;1.223267801486;15;0.233239050312;25;1;2;;;;
2020-12-19;2020-12-18;76;715.077952000000;16;603.341105100000;16;1;2;1.268319028434;15;0.240310420550;25;1;2;;;;
2020-12-20;2020-12-19;76;733.911049900000;16;609.064424800000;16;1;2;1.282469655192;15;0.242497863443;25;1;2;;;;
2020-12-21;2020-12-20;76;755.334400100000;16;623.607286400000;16;1;2;1.249489686291;15;0.246574689005;25;1;2;;;;
2020-12-22;2020-12-21;76;789.924086900000;16;647.907938900000;16;1;2;1.261516020063;15;0.256442936959;25;1;2;;;;
2020-12-23;2020-12-22;81;837.203204500000;16;678.354123300000;16;1;2;1.281248468812;15;0.266409246741;30;1;2;;;;
2020-12-24;2020-12-23;81;909.431033700000;16;723.624644000000;16;1;2;1.339118425595;15;0.282854114604;30;1;2;;;;
2020-12-25;2020-12-24;81;895.413747900000;16;707.064546800000;16;1;2;1.217683305257;15;0.296495185872;30;1;2;;;;
2020-12-26;2020-12-25;76;862.329586800000;16;684.171267900000;16;1;2;1.048386750069;10;0.306570535989;30;1;2;;;;
2020-12-27;2020-12-26;71;856.494505900000;16;684.171267900000;16;1;2;0.942833958819;5;0.317249146757;30;1;2;;;;
2020-12-28;2020-12-27;71;873.167501700000;16;699.277079000000;16;1;2;0.895923362270;5;0.322282216184;30;1;2;;;;
2020-12-29;2020-12-28;71;927.020436500000;16;738.824280000000;16;1;2;0.856681219705;5;0.345981368098;30;1;2;;;;
2020-12-30;2020-12-29;80;1007.112533500000;20;802.531396100000;16;1;2;1.008464240857;10;0.385075726508;30;1;2;;;;
2020-12-31;2020-12-30;80;1089.411488100000;20;873.556855500000;16;1;2;1.195829574345;10;0.424330832975;30;1;2;;;;
2021-01-01;2020-12-31;90;1142.647250900000;20;925.770419800000;16;1;2;1.447102868085;20;0.434926280393;30;1;2;;;;
2021-01-02;2021-01-01;90;1092.244868700000;20;897.341471000000;16;1;2;1.451968840038;20;0.443479677976;30;1;2;;;;
2021-01-03;2021-01-02;90;1089.056146600000;20;912.306544700000;16;1;2;1.404213483146;20;0.442560026305;30;1;2;;;;
2021-01-04;2021-01-03;85;1115.837672100000;20;941.767567500000;16;1;2;1.308111620519;15;0.444673514216;30;1;2;;;;
2021-01-05;2021-01-04;89;1162.630533000000;20;991.494771600000;20;1;2;1.277214820911;15;0.438300952022;30;1;2;;;;
2021-01-06;2021-01-05;86;1223.300413400000;20;1059.236359000000;20;1;2;1.121325661269;12;;;;;0.552353896103;30;1;2
2021-01-07;2021-01-06;86;1257.254225900000;20;1109.620337400000;20;1;2;1.118988123236;12;;;;;0.547026279391;30;1;2
2021-01-08;2021-01-07;86;1355.524844400000;20;1217.378250400000;20;1;2;1.110250621552;12;;;;;0.543023364924;30;1;2
2021-01-09;2021-01-08;89;1453.038024600000;20;1317.583257800000;20;1;2;1.205362070868;15;;;;;0.539133600291;30;1;2
2021-01-10;2021-01-09;87;1503.590024200000;20;1367.028987200000;20;1;2;1.219033171792;15;;;;;0.534262695754;30;0;0
2021-01-11;2021-01-10;84;1508.546102600000;20;1373.455993700000;20;1;2;1.178129599427;12;;;;;0.529507750883;30;0;0
2021-01-12;2021-01-11;84;1494.033208900000;20;1375.004104800000;20;1;2;1.120233294363;12;;;;;0.523061558017;30;0;0
2021-01-13;2021-01-12;81;1441.059276600000;20;1351.125664300000;20;1;2;1.012702375743;9;;;;;0.517320171830;30;0;0
2021-01-14;2021-01-13;75;1383.624873800000;20;1312.469800100000;20;1;2;0.822357048823;3;;;;;0.510347376201;30;0;0
2021-01-15;2021-01-14;72;1334.812177200000;20;1275.690434000000;20;1;2;0.716266367130;0;;;;;0.509514925373;30;0;0
2021-01-16;2021-01-15;72;1389.553465700000;20;1323.400402500000;20;1;2;0.689277554557;0;;;;;0.507094158835;30;0;0
2021-01-17;2021-01-16;70;1391.947345100000;20;1315.706759600000;20;0;0;0.680663696060;0;;;;;0.497832233741;30;0;0
2021-01-18;2021-01-17;70;1358.040288000000;20;1284.932188000000;20;0;0;0.716453379760;0;;;;;0.491933146555;30;0;0
2021-01-19;2021-01-18;70;1308.601068300000;20;1234.595122000000;20;0;0;0.760903155755;0;;;;;0.484326798686;30;0;0
2021-01-20;2021-01-19;73;1235.756067000000;20;1162.256113800000;20;0;0;0.821961194305;3;;;;;0.478828365878;30;0;0
2021-01-21;2021-01-20;73;1146.415740700000;20;1083.583924000000;20;0;0;0.828829417239;3;;;;;0.479983143699;30;0;0
2021-01-22;2021-01-21;73;1077.685219600000;20;1007.679569100000;20;0;0;0.864902578944;3;;;;;0.479489417412;30;0;0
2021-01-23;2021-01-22;69;1034.361613600000;20;951.994483000000;16;0;0;0.875729464143;3;;;;;0.477120535714;30;0;0
2021-01-24;2021-01-23;69;995.105732300000;20;907.849861300000;16;0;0;0.884890506942;3;;;;;0.473553063767;30;0;0
2021-01-25;2021-01-24;72;977.179690200000;20;888.991053700000;16;0;0;0.900115970221;6;;;;;0.474042455006;30;0;0
2021-01-26;2021-01-25;68;954.652911300000;16;859.858418200000;16;0;0;0.934377462568;6;;;;;0.474926253687;30;0;0
2021-01-27;2021-01-26;68;939.560249900000;16;830.960344900000;16;0;0;0.936440593566;6;;;;;0.476242424242;30;0;0
2021-01-28;2021-01-27;70;916.986715500000;16;804.501719300000;16;0;0;0.958092807518;6;;;;;0.481704322200;30;1;2
2021-01-29;2021-01-28;70;916.266681500000;16;796.573514100000;16;0;0;0.987822779052;6;;;;;0.481209556993;30;1;2
2021-01-30;2021-01-29;70;904.596519500000;16;775.978945600000;16;0;0;0.984289929761;6;;;;;0.478025437602;30;1;2
2021-01-31;2021-01-30;70;893.506125200000;16;763.969356700000;16;0;0;0.994792215732;6;;;;;0.479232420148;30;1;2
2021-02-01;2021-01-31;73;892.870251000000;16;761.248434200000;16;0;0;1.007380780193;9;;;;;0.479914098029;30;1;2
2021-02-02;2021-02-01;73;888.662259900000;16;754.774515200000;16;0;0;1.006384508054;9;;;;;0.482463859208;30;1;2
2021-02-03;2021-02-02;70;884.351406900000;16;747.456172000000;16;0;0;0.995353704478;6;;;;;0.479746835443;30;1;2
2021-02-04;2021-02-03;71;897.919840300000;16;744.875986900000;16;0;0;1.028607017692;9;;;;;0.477440734132;30;0;0
2021-02-05;2021-02-04;71;903.287366700000;16;744.969811800000;16;0;0;1.034653045653;9;;;;;0.476250791640;30;0;0
2021-02-06;2021-02-05;71;904.736785900000;16;741.873589600000;16;0;0;1.042756698549;9;;;;;0.477929984779;30;0;0
2021-02-07;2021-02-06;71;910.169769900000;16;744.125387600000;16;0;0;1.053503907234;9;;;;;0.477347506960;30;0;0
2021-02-08;2021-02-07;71;910.702782200000;16;745.861148500000;16;0;0;1.051957609655;9;;;;;0.475418081227;30;0;0
2021-02-09;2021-02-08;71;918.230410700000;16;740.372391000000;16;0;0;1.038381806613;9;;;;;0.471039075260;30;0;0
2021-02-10;2021-02-09;71;928.413749100000;16;742.952576100000;16;0;0;1.059589896962;9;;;;;0.468663825520;30;0;0
2021-02-11;2021-02-10;71;938.092128600000;16;740.090916300000;16;0;0;1.044790021463;9;;;;;0.461739780658;30;0;0
2021-02-12;2021-02-11;71;947.508677500000;16;742.905663700000;16;0;0;1.047018005623;9;;;;;0.458925262507;30;0;0
2021-02-13;2021-02-12;73;954.755773300000;16;742.671101400000;16;1;2;1.053688860460;9;;;;;0.459285802545;30;0;0
2021-02-14;2021-02-13;77;964.911058400000;20;745.626586200000;16;1;2;1.048328754126;9;;;;;0.456209310895;30;0;0
2021-02-15;2021-02-14;77;967.791194600000;20;746.001885800000;16;1;2;1.033638789003;9;;;;;0.455006031363;30;0;0
2021-02-16;2021-02-15;77;983.575836700000;20;750.693131500000;16;1;2;1.058025504864;9;;;;;0.450719554964;30;0;0
2021-02-17;2021-02-16;77;1015.939963700000;20;765.845855000000;16;1;2;1.083966558113;9;;;;;0.452681764004;30;0;0
2021-02-18;2021-02-17;75;1027.834551800000;20;767.112491300000;16;1;2;1.106288532675;12;;;;;0.449912536443;25;0;0
2021-02-19;2021-02-18;80;1061.461076200000;20;779.872679500000;16;1;2;1.150218719360;12;;;;;0.450017295053;30;0;0
2021-02-20;2021-02-19;80;1086.391085600000;20;794.180978800000;16;1;2;1.186978640631;12;;;;;0.450073338598;30;0;0
2021-02-21;2021-02-20;80;1104.672469100000;20;802.343746300000;16;1;2;1.192427461899;12;;;;;0.451843575418;30;0;0
2021-02-22;2021-02-21;80;1119.793183700000;20;808.583103000000;16;1;2;1.164552514143;12;;;;;0.451581027667;30;0;0
2021-02-23;2021-02-22;82;1153.728294100000;20;832.602280800000;16;1;2;1.179515758427;12;;;;;0.451361452215;30;1;2
2021-02-24;2021-02-23;75;1205.701659600000;20;862.766990500000;16;1;2;1.180581282887;12;;;;;0.449712192569;25;0;0
2021-02-25;2021-02-24;82;1245.509255200000;20;888.334279400000;16;1;2;1.179837070418;12;;;;;0.450363692244;30;1;2
